,created_at,text,ticker
4668,2020-04-22 01:31:24+00:00,"@jonesjm1979 @juliusagusta @FedPorn $XOM cuts for sure, so does $HAL and $NWL",HAL
4669,2020-07-09 18:03:45+00:00,"RT @marketscanners1: Q BioMed (QBIO) rising after CEO speaks. https://t.co/qyzO2hSRnU

$AAPL $NFLX $MSFT $SPX $FB $UBER $LYFT $COST $ADBE $…",NFLX
4671,2020-04-14 16:34:48+00:00,12:34:48 PM Manual Exit. Closing my $JPM position of 294 shares that was opened today for a 1.32% gain.,JPM
4674,2020-07-02 21:10:39+00:00,"Trade Summary - July 2, 2020

https://t.co/yvMWdziDMu

#algotrading #algotrade #eosalgotrade $SPX $SPY $AMZN $AAPL $FB $SHOP $NVDA $GOOGL $MSFT $TSLA $BA $CMG $NFLX $JPM $YM $NQ $NQ_F $ES $ES_F $GLD $QQQ https://t.co/FzPoqbdaM0",TSLA
4675,2020-06-22 14:38:26+00:00,"$JPM Be careful 

https://t.co/aEJAbCpMIb",JPM
4678,2020-07-16 08:49:50+00:00,"Yesterday's ER result
$BK $AA $GS $USB $UNH $PNC $AA $PGR $INFY

https://t.co/uyzfxy9Q05

#earnings https://t.co/yyvhEt7SAQ",UNH
4680,2020-04-23 20:49:19+00:00,"SWING WINNERS TODAY - congrats followers 
$AAPL $BYND Secured profits on both

$TSLA Added, earnings play. ER to be released next week April 29th after market close https://t.co/exWzOgniKr",TSLA
4681,2020-07-15 19:45:18+00:00,"Gilead's $GILD pandemic opportunity to keep track of:

""SVB Leerink analyst Geoffrey Porges estimated that Gilead $GILD could make between $6 billion and $7 billion annually from remdesivir in the hospital setting.""

via @themotleyfool #stocks 

https://t.co/hkK2GqZN1l",GILD
4682,2020-06-18 21:57:53+00:00,"$ES $SPX $SPY 

Looking at the OI across $SPX for all calls and puts expiring tomorrow ... lol wow",ES
4683,2020-07-14 14:43:09+00:00,$AMZN - Amazon building health clinics near fulfillment centers https://t.co/npMRsqAdEt,AMZN
4684,2020-04-21 15:55:38+00:00,RT @TheCryptHawk: $AMZN is going to plummet!,AMZN
4685,2020-04-09 12:59:18+00:00,Eastman Chemical $EMN Price Target Increased to $61.00 by Analysts at Citigroup https://t.co/ClCixbvOFr #stocks,EMN
4687,2020-07-02 14:06:52+00:00,"many names (mostly tech) extended into holiday weekend. not much to do for me, but good time to assess the book

ask which have been working as, worse, or better than expected, and then trim and adjust accordingly

$AMZN $SQ $TSLA $SHOP $AAPL $ZM https://t.co/Du1RAeuLKB",TSLA
4688,2020-06-16 02:04:15+00:00,RT @LennyIce: 2 key assumptions about e-comm that are wrong via $PG CFO https://t.co/gP2QG3M1RT,PG
4689,2020-07-09 17:21:33+00:00,$AAPL https://t.co/ZTIcvYqTx7 Pot. cont. Uptrend INTRAWEEK 60m-15m-4m combo chart #Apple #Trading https://t.co/NrbKUALh5F,AAPL
4693,2020-06-18 19:52:40+00:00,"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RTY $RUT #DAX #FTSE $NQ #NQ 

Just some zones Im wat…",ES
4694,2020-04-27 14:12:30+00:00,$JPM nice continuation from Fridays flow https://t.co/Ed7P3tkE85,JPM
4695,2020-07-04 13:32:13+00:00,"$AAPL Weekly. Inside wk. When $AAPL is in an uptrend, inside wks tend to resolve to the upside (that's true for most stocks, on all time frames). But looking at past history, next candle is a crap shoot. So, expecting upside resolution, but no idea on next candle. Watch the break https://t.co/kaBLAiyKre",AAPL
4696,2020-07-09 14:58:40+00:00,"RT @orionstafa: $XOM Closed below support yesterday, if the down move continues will be looking at the August 21st $40 PUTS first Target $4…",XOM
4701,2020-07-16 16:49:24+00:00,RT @mchaudhry82: Top Bullish Flow (a/o12:38pmEST): $NVDA $DELL $JPM $GOOGL $NFLX 😘 #StayGreen #BlackBoxStocks #stocks #stockstowatch #tradi…,NVDA
4702,2020-04-15 02:23:16+00:00,"RT @TrueBubbleHead: #GamePlan for Wednesday
*if strong, think $MSFT, $NVDA long
*if weak, think $BA short
* #15ORB: $GS, $UNH, $UAL, $BAC
*…",NVDA
4705,2020-05-09 23:21:38+00:00,RT @dantestrading: $AMZN post Covid safety featured on 60minutes tomorrow.  The first aspect they featuring are Thermal Scanner.  $MARK and…,AMZN
4707,2020-04-16 09:11:01+00:00,$GOOG #patent 20200117672 AUTOMATICALLY AUGMENTING MESSAGE EXCHANGE THREADS BASED ON TONE OF MESSAGE #tech #IP #research https://t.co/Tltfec6PS2,GOOG
4710,2020-06-26 20:27:31+00:00,Facebook Analyst Says Verizon Boycott Increases Risk Of 'Snowball Effect' $VZ $FB https://t.co/QORa8ybzrn via @benzinga,VZ
4711,2020-06-05 11:40:38+00:00,"Mean RSI 14D over 2.164 US stocks &gt; 1 bn $ Market Cap. 

$SPX $SPY $ES $ES_F $QQQ $DJI $NDX https://t.co/gFBkKxi0Zk",ES
4715,2020-07-03 19:44:15+00:00,"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$CWH $PBR $HDP $XENT $DNB $LOW $KR $KHC $KMI $CGC $CROX $CELG $TGT $CVX $IRM $VIPS $VIAV $CF $ETSY $DCT $WPZ $MLCO $AGO $XOM $OPK $AMD $BP $RCL $CSCO $LB $MU $ASML $TSM $TXN $ATVI $ABEV $JD https://t.co/8t2xZApBTY",TXN
4716,2020-07-07 15:14:32+00:00,$FB all time highs... I guess shareholders will worry about reality some other time! 🎰🇺🇸 https://t.co/wIg9SKvnzn,FB
4720,2020-04-15 13:05:02+00:00,"I should be able to get out remaining $NFLX, $SPY and $AAPL puts this AM... No greed #MM",AAPL
4721,2020-06-24 13:39:58+00:00,"RT @Ultra_Calls: $JAKK WILL EASILY GO $2-3 in a matter of time. Patience is KEY 🔑 here. 

$DIS + $EA affiliation",DIS
4723,2020-07-08 00:26:51+00:00,Diversify? Almost half of Warren Buffett’s Berkshire Hathaway portfolio comprises a single stock $BRK.A $BRK.B $AAPL https://t.co/KQbiR0iNJL,BRK.B
4731,2020-04-29 11:11:39+00:00,"4/28/2020

Day Trading Results
$200,820
 
$100K to $300K+
your Income Potential

About
Losing (Problems) – Winning (Solutions)
https://t.co/dICnJkSovK

Stocks (Day):
$TMO $NFLX $W $ENPN
$BYND $ILMNN $BPNC
$Ctas $TVLX $AAPL $TSLS

24 Trades 16 Wins, 2 Losses,
6 Break-Evens https://t.co/pHreVZSixi",TMO
4733,2020-04-20 16:35:44+00:00,"$AMZN also had about $25 billion in revenue in 2010, vs. $SHOP $2 billion this year.",AMZN
4735,2020-06-28 00:25:15+00:00,"RT @DB868: $EXPE 40% discount 
$GPS 35% discount 
$XOM 30% discount 
$GM 40% discount 
$HAL 45% discount 
$M 50% discount 
$MGM 40% discoun…",MGM
4738,2020-06-06 08:38:47+00:00,"$FB in Uptrend: 50-day Moving Average moved above 200-day Moving Average on June 3, 2020. View odds for this and other indicators: https://t.co/YMxebICsxd #FacebookIncOrdinaryShares #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/7dXw4FAceo",FB
4740,2020-04-28 21:09:49+00:00,#MarketOvertime ⏩ Phil Blancato shares his market outlook and stock picks with @NPetallides. 📊 $CL $MSFT $COST $MAR https://t.co/DXX9XoRot8,MSFT
4741,2020-06-29 16:47:40+00:00,"$JPM #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/I8hjTlmPov
https://t.co/cD0gl6MS0t https://t.co/ZW7xWHujW0",JPM
4742,2020-06-15 20:10:26+00:00,"$FB           +1.71%
$PINS       +1.24%
$SNAP      +2.87%

#socialmedia #ecommerce derivative plays",FB
4743,2020-04-21 13:12:57+00:00,Beyond the Negative Headlines: Oil Prices Aren't What They Seem @themotleyfool #stocks $CLR $COP https://t.co/j1MrSclpTK,COP
4745,2020-07-09 12:34:41+00:00,RT @jimbob4stocks: $MSFT at $215 now.  Huge gains to come,MSFT
4750,2020-04-09 17:47:43+00:00,$AAPL still the biggest POS stock ever for trading,AAPL
4752,2020-06-10 02:25:52+00:00,"Top alerts form today, I did play AMD since yesterday based on a lot of insider buying article I read in BBOX news Source: https://t.co/djdCJyCpJE So tickers are $amd $CLDR $FEYE $AAPL  $TSLA  All were calls! Good luck trading tomorrow https://t.co/grSmfXkfop",TSLA
4754,2020-07-14 15:51:18+00:00,"$AMD PT raised and chart holding support. SL🛑 below $52 on volume. Oct and Jan 55C are doable. My small account ppl, Trick to Daytrade all you want is usr Webull ""CASH ACCOUNT"" here's the link https://t.co/xRU17dXc33
$STM $SPY $FB $TSLA $SQ $NKE $BYND $SPCE $ZM $F $V $MRNA $NVAX https://t.co/dK5etqDbta",V
4757,2020-04-22 02:44:02+00:00,$FB - Facebook Takes $5.7 Billion Stake in India's Jio https://t.co/XlVvqDmuE2,FB
4758,2020-06-10 02:47:06+00:00,"Report: Boeing Loses More MAX Orders, but Cargo Demand Is a Bright Spot @themotleyfool #stocks $BA https://t.co/SZf8prQXtv",BA
4759,2020-05-05 07:56:23+00:00,"$GOOG #patent 10,639,792 Deep machine learning methods and apparatus for robotic grasping #tech #IP #research https://t.co/zHiLjeUBf9",GOOG
4760,2020-06-10 21:09:39+00:00,"DOW 30 Stocks with the highest Price Range Ratio: $AAPL $MSFT $HD $NKE $UNH
https://t.co/PJbbHOd6m7 https://t.co/ljATeruCPO",NKE
4763,2020-06-09 19:28:05+00:00,"$BABA, $HUM, $APD, $TMO, $IAC, $AMGN, $AMZN, $NSC, $BIIB BuyToOpen AtTheMoney to Calls_For_Scalp_Very_Risky ($SL 20%).",BIIB
4764,2020-06-29 21:09:04+00:00,"😎 Most Popular Stocks 😎
🥇Apple Inc.
$AAPL » 361.78 🔼8.15▪️️2.3%
🥈https://t.co/YJ0zftNqcc Inc.
$AMZN » 2680.38 🔽12.49▪️️0.46%
🥉Tesla Inc
$TSLA » 1009.35 🔼49.61▪️️5.17%
Rankings ➡️ https://t.co/C9q72e2YxW
https://t.co/C9q72e2YxW",TSLA
4765,2020-06-15 13:20:14+00:00,"RT @Intellivestings: #DailyGamePlan 6.15.20

Start the week with momentum

Make a plan 🗈

$FB $DOCU $DIS $MCD $TSLA $SPY https://t.co/c7DAq…",DIS
4766,2020-07-15 18:38:23+00:00,$UPS Names Angela Hwang former CIO of $PFE To Board Of Directors,UPS
4775,2020-07-08 23:00:49+00:00,"$MCHP #Microchip Technology #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/ZIItbqDaWw https://t.co/AdnOp9s2iT",MCHP
4776,2020-06-18 02:54:22+00:00,"RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RTY $RUT #DAX #FTSE $NQ #NQ

#TD No 3

Hence why sh1…",ES
4778,2020-06-01 16:40:56+00:00,BUYER $PG CALL $124 June 12th @ .11,PG
4781,2020-07-15 19:22:59+00:00,"@StockLizardKing Solid list, add $OSS to it. Medium/long hold. Partnerships with major names like $NVDA $LYFT $BA $AMD and $AAPL. Their AI on the Fly tech is the future and PCIe 4.0 module makes it all possible.",NVDA
4783,2020-07-15 13:00:25+00:00,RT @MaxNisen: $UNH MLR for the second quarter was 70.2% (!!!!) compared to 83.1% last year. Margins/earnings from operations almost double…,UNH
4790,2020-05-05 15:53:55+00:00,NASDAQ STOCK SYMBOL:  SHIP.   Technicals say it’s ready to run hard!  $MSFT  $AMD  $LUV $MMM $GE $UPS $TWTR $PFE $CBSH $PEP $MA $GOOGL $GILD $SBUX $UAL $SPOT $MCD   $CAT $TDOC $AMAT $AWI $CHKP $MRK $ABBV $WHR $QCOM $BP $KHC $CLX $ANTM $NOK $CMS $CNX $APRN https://t.co/cpvi8EooVx,WHR
4791,2020-06-04 14:30:36+00:00,$BIIB Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Weak #stocks #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/da1slCYlik,BIIB
4793,2020-07-01 19:48:18+00:00,"Tommy O'Brien hosts the 2PM Market News Update for Wednesday on @TFNN and discussed $NQ $QQQ $AMZN $PFE $YM $TSLA $MSFT and more! #TradingView #Learntotrade #TFNN #WednesdayWisdom #StockMarketNews #financialeducation
https://t.co/DeOeeTUxjg https://t.co/v5SYw5AHwp",TSLA
4794,2020-07-16 23:16:23+00:00,"@scttyd47 It's definitely a possibility, and quite honestly I see $FB as a buy regardless of that news",FB
4795,2020-07-02 23:33:52+00:00,"Amazon's $AMZN valuation has grown by 2,830% over the last decade, and the tech giant is now worth more than the other 9 largest U.S. retailers, combined.

https://t.co/sGUulGRYTY https://t.co/sGvkLPtMhG",AMZN
4796,2020-06-25 12:42:11+00:00,$SPY 301.50 doesnt hold the 300 if that breaks 295.75 $AAPL  $UVXY https://t.co/mjakNoxUgK,AAPL
4798,2020-07-08 20:24:38+00:00,Got long some $AAPL at close. Let's see how it does tomorrow. Not a big position. https://t.co/npbApiKJPi,AAPL
4799,2020-06-04 21:21:10+00:00,"$AMZN | Amazon Licenses Slack For All Employees, While Slack Adopts AWS Video-Calling Tech - CNBC https://t.co/lex8jRndRk",AMZN
4802,2020-06-29 16:28:57+00:00,"Looking at some of the big tech names like:

$FB - Puts 3:1
$AAPL - Calls 2:1
$AMZN - Calls 2:1
$GOOG - Calls 2:1
$MU - Puts 2:1 (ER tonight)
$TWTR - 4:1 Calls

________________________________

$SPY 3:1 Puts",TWTR
4803,2020-06-10 13:57:32+00:00,Is a $5 pull back in $AAPL too much to ask?,AAPL
4804,2020-06-14 18:43:22+00:00,RT @CNBCFastMoney: Here's what the traders are buying heading into Monday. $GLD $LUV $MSFT https://t.co/wPJSt4sgDi,LUV
4806,2020-04-24 20:16:52+00:00,"$INTC  edges higher $0.22 (0.37%)  after posting strong earnings: https://t.co/HnOjwMscc9
Sentiment: Neutral #INTC #Intel",INTC
4807,2020-07-06 15:35:23+00:00,$AMZN market value up by a cool $65 billion today.,AMZN
4812,2020-07-06 13:55:05+00:00,$FB takes out Thursday's low,FB
4814,2020-04-29 13:55:42+00:00,"Great thread here on the way that $V and $MA infrastructure (which is a heavily entrenched duopoly) is great for them but really holds us back in certain areas of e-commerce /
tech developments compared to China which doesn’t have this issue https://t.co/1I01FAn7pU",V
4817,2020-07-11 20:25:03+00:00,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Free Trials w/Winning Option Swing Trades Since 2006  $BAC $WFC $YELP $TWTR,WFC
4818,2020-07-16 03:40:33+00:00,$GOOG #patent #transaction 53197/629 ASSIGNMENT OF ASSIGNORS INTEREST - From: GOOGLE INC To: WAYMO HOLDING INC #IP #techtransfer #research https://t.co/OLQKUGvaFe,GOOG
4819,2020-06-01 16:37:00+00:00,"#Options Flow Grid Update $BAC #OptionsTrading #bankofamerica Shares ⬆️2.07% to $24.63 #OptionsFlow #BoA #financialservices #Financial #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3
https://t.co/AT3NFIYb9O https://t.co/DphhgWJRiW",BAC
4821,2020-04-14 22:49:49+00:00,Largest PUT OI decreases $F $PG $EPD $ALL $BBBY $NGL $UBER $DHC $SQ $LYG $TGE $PBR $HOG $T $LNC $FCX $MT $JPM $KSS #BlackBoxStocks #trading #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading #wallstreet #StockMarket #money https://t.co/aYHvTn0H8D,PG
4823,2020-07-09 12:00:00+00:00,We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those $212.50 calls that expire tomorrow end up doing. https://t.co/BCvOz9FfLC,MSFT
4827,2020-06-24 13:22:43+00:00,$MSFT 1 hour chart from 6/23 Post-Market update presented to members at https://t.co/eFwYqfZOBF #Elliottwave #Trading #Microsoft https://t.co/54VAYZEgHa,MSFT
4832,2020-07-15 16:55:55+00:00,RT @stockspastor: Today’s options bearish tapes:  $SYF $CMCSA $FXI ⁦@OptionsPastor⁩ https://t.co/iETpvX9mjo,SYF
4838,2020-07-08 18:13:53+00:00,"RT @MadMraket: $ZM $TDOC $LVGO 
$TTD $TWLO $ADBE $DOCU 

$CRWD $ZS $FSLY $FB $NVDA

$AAPL $MSFT $ROKU $SQ $ETSY 

$SHOP $SPOT $REGN $DXCM $…",REGN
4841,2020-06-30 14:17:18+00:00,$PEP in Uptrend: Stochastic indicator recovers from oversold zone. View odds for this and other indicators: https://t.co/cNBgnUg1MN #Pepsi #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/LileaEpthV,PEP
4843,2020-04-09 12:35:55+00:00,"$UNH technical alerts: Crossed Above 50 DMA, Crossed Above 200 DMA, Stochastic Reached Overbought,... https://t.co/LyszDxi3KO",UNH
4844,2020-06-02 04:33:21+00:00,"6/2 Trading Plan: 

Build larger $SPY put positions if &lt; 3014 

Holding $GDX, $PEP, $INTC - will cut and take profit accordingly. 

Looking to size smaller amid very large uncertainty. Managing risk well and taking profit will be important. 

Will look at new plays in the morning",INTC
4849,2020-06-15 19:17:13+00:00,"RT @OTChub: If you are looking for a double or triple within a few weeks, take a look at $XFLS 0.0189 asap! Forget about $AAPL $FB $AMZN $T…",FB
4852,2020-04-28 22:37:44+00:00,RT @CNBCTheExchange: AD RECESSION AHEAD? Digital ad demand has plummeted amid the #COVID19 pandemic...how might that impact $GOOGL and $FB…,GOOGL
4853,2020-07-14 11:05:28+00:00,"RT @Investingcom: *JPMORGAN SHARES JUMP MORE THAN 4% IN EARLY TRADE AFTER Q2 EARNINGS, REVENUE EASILY BEAT EXPECTATIONS

$JPM https://t.co/…",JPM
4854,2020-06-25 11:04:09+00:00,"$INFU $SLV $GBTC $WORK got hit harder than I would've hoped in a down $SPY day yesterday, but did not have any stops triggered. Still holding.

#trading #stockmarket #investing $TSLA $HTZ $NKLA $PENN $AAPL",TSLA
4857,2020-07-13 14:00:26+00:00,We feature these stocks in this week's #EarningsDistortion Scorecard https://t.co/O0jOPvUMwq We will tweet their Earnings Distortion Scores ~24 hours before they report earnings next week. $CDNS $HAL $TXN $ISRG $LVS $ALGN $CTXS $BKR $PCG $CUZ $INTC $AAN $TWTR $BC $SLB https://t.co/2wDZgLSPYJ,TWTR
4858,2020-05-05 15:55:44+00:00,"RT @jctb1: $SEGN_  Success Entertainment Group International, Inc. (OTCQB: SEGN) https://t.co/AQ7ClUx8nb

$CNTTF $GNCP $NEM $CNPOF $BPTH $S…",NEM
4863,2020-07-07 16:19:16+00:00,"RT @captain_sees: 📈📉 Morning market #FinTwit update across the traders and analysts we track. In focus:

$LVGO 🩺
$TSLA ⚡️
$SHOP 🛒
$FB 🤳
$NK…",TSLA
4865,2020-04-17 13:25:09+00:00,@ShardiB2 The new iPhone SE that’s available for preorder today is gonna be very popular. $400 iPhone! $AAPL https://t.co/K8Yx4y2k63,AAPL
4872,2020-07-16 14:09:00+00:00,RT @CNBC: Bank of America shares drop as it sets aside another $4 billion for coronavirus-related loan losses. $BAC https://t.co/xa2OKmIapy,BAC
4874,2020-04-29 20:31:28+00:00,"RT @LiveSquawk: $MSFT | Microsoft Q3 20 Earnings Results
- EPS: $1.40 (Estimate: $1.27)
- Revenue: $35.02B (Estimate: $33.69B)
- Ntelligent…",MSFT
4877,2020-05-28 16:50:36+00:00,"$MDT 
Medtronic (Dividend Aristocrat)
Intrinsic Value Analysis:
https://t.co/bY4i6wmyjG
#dividends #healthcare #aristocrat #valueinvesting #dividend #investing #stocks",MDT
4881,2020-05-08 12:39:18+00:00,RT @DougKass: I mentioned the return of Shanghai Disney as a possible catalyst for $DIS shares  in my upbeat post on @realmoney this week.…,DIS
4882,2020-04-14 13:53:19+00:00,@Sandro_power $AAPL and $TSLA are our big winners!,TSLA
4886,2020-06-30 15:34:27+00:00,"RT @caroljsroth: So, for all the big brands who are virtue signaling they are pausing advertising on $FB because of ""hate speech"", how many…",FB
4887,2020-05-05 15:45:11+00:00,"Sold one contract at 2885.50...holding and trailing profit stop on 2 more. 

Ave Cost: 2876.42

#ES_F #DayTrading

#SPX500 #SP500 #SPX  $ES_F $ES #mes_F #Futures https://t.co/nL8NXsYqQZ",ES
4891,2020-06-06 17:04:24+00:00,$T - AT&amp;T - Growth Isn't Needed To Justify Its Valuation. https://t.co/kjLb3UE82n,T
4892,2020-06-22 22:11:57+00:00,"RT @LAVAoption: $FB 
still holding from last week.. 
now going up to break &amp; ATH!!

247 260 https://t.co/DHakP96Uk9",FB
4897,2020-04-22 21:04:59+00:00,"$DIS settled +0.4% to $100.99, as yesterday's hollow red reversal candle played out. Today's black candle leans s/t bearish. Red gap remains an easy target. I have spoken. @FosterJudge https://t.co/B1hmonV2Ig",DIS
4898,2020-04-20 13:16:06+00:00,"Watchlist for week starting 20 April 2020: $VEEV $PLMR

Also watching: $AMD $VRTX $FTNT $PING $ZM $DOCU $NVDA $ADBE $NOW $AMZN $TSM $ADSK $COUP $DPZ $LVGO $QLYS $TSLA $ROKU $SHOP https://t.co/VLXMjDhXeM",VRTX
